60,1
60,1
60,1
60,1
60,0
60,1
60,0
60,0
60,1
56,1
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,1
58,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,1
60,1
60,0
60,1
60,1
60,1
60,0
60,0
60,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
56,1
60,0
60,0
60,1
60,1
60,1
45,1
58,0
60,1
60,1
60,1
60,1
60,1
29,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
59,1
60,1
60,0
60,1
60,1
60,1
54,0
59,0
60,1
31,0
60,1
43,0
60,1
56,0
24,0
36,1
60,0
60,1
30,1
44,0
60,1
60,1
60,1
60,1
60,0
60,1
60,0
55,1
53,1
60,1
51,1
55,0
54,1
60,1
60,1
60,1
42,1
37,1
38,0
60,1
60,1
60,1
42,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
57,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,1
60,1
53,0
60,1
60,1
60,1
60,1
60,1
60,1
42,1
60,1
60,1
60,1
60,1
60,1
57,0
58,1
39,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,1
58,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
59,0
60,1
60,1
60,0
58,1
60,1
60,1
60,1
60,1
60,1
60,1
57,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
53,1
60,0
60,1
60,1
60,1
57,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
32,1
60,0
60,1
60,1
60,1
28,0
60,1
60,1
60,0
60,0
60,1
32,1
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,0
60,1
60,1
50,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,0
60,0
60,0
60,1
60,1
60,1
60,1
60,1
60,0
36,1
60,0
60,1
60,0
60,1
59,1
60,1
60,1
60,1
60,1
59,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
54,0
60,1
60,1
56,0
60,1
60,1
60,1
60,1
60,1
26,0
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,1
39,0
60,1
57,0
60,1
60,1
60,1
56,1
60,0
42,0
60,1
60,1
60,0
52,0
60,1
60,1
60,1
60,1
56,0
60,1
60,1
57,0
60,1
60,1
50,1
60,1
60,1
60,1
30,1
60,0
60,0
60,1
60,1
60,0
60,0
60,0
60,0
60,1
60,1
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,0
60,0
60,1
60,1
60,1
60,1
60,0
60,0
60,1
60,0
60,1
60,0
60,1
60,1
60,1
60,1
48,1
55,1
60,1
60,1
40,0
60,1
60,1
45,0
60,1
60,1
60,1
46,1
51,1
60,0
60,1
60,1
49,1
49,0
60,1
60,1
60,1
60,1
60,1
41,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,0
60,1
60,1
60,1
58,1
60,1
60,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
59,0
60,1
60,1
59,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,1
60,0
60,0
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
50,1
60,1
60,1
60,1
60,1
55,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
56,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
26,1
60,1
60,0
60,0
60,0
60,0
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,1
34,1
60,1
49,1
39,0
60,1
60,0
51,1
60,1
60,1
47,1
60,1
60,1
60,1
32,0
60,1
60,1
60,1
47,1
60,1
58,1
60,0
60,1
60,1
60,1
60,1
60,1
60,1
57,0
54,0
60,1
47,1
60,1
60,1
60,1
43,1
60,1
60,1
60,1
60,1
48,1
57,1
60,1
32,1
60,1
32,1
60,1
60,1
59,0
60,1
60,1
59,0
60,1
60,1
59,1
60,1
60,1
60,1
38,0
60,1
59,0
60,1
60,1
60,1
53,1
41,1
57,0
60,1
60,1
60,1
28,0
60,0
60,1
60,1
60,1
56,1
58,1
60,1
31,0
60,1
40,0
60,0
60,0
60,1
57,1
60,1
60,1
32,0
60,1
57,1
60,1
60,1
60,0
60,1
51,0
60,1
60,1
60,1
60,0
41,0
57,0
60,0
60,1
60,1
59,0
47,1
58,1
60,1
58,1
60,0
48,0
60,1
60,1
60,1
26,1
60,0
60,0
60,0
40,0
60,0
60,1
54,0
60,0
55,0
33,1
50,1
60,1
60,1
42,0
60,1
51,0
55,0
47,0
60,0
52,0
60,1
49,0
60,0
59,0
60,1
60,0
60,1
60,1
60,1
41,0
60,1
48,1
60,1
42,1
42,1
60,0
60,1
52,0
37,0
60,1
60,0
60,1
58,1
40,0
60,1
38,1
60,0
38,1
49,1
60,1
44,1
29,0
48,0
60,1
60,0
60,0
59,0
60,1
57,0
39,0
40,1
43,0
55,0
42,1
59,1
60,0
60,0
60,0
46,1
40,0
60,1
60,1
60,0
30,0
60,1
59,0
46,0
59,1
45,0
59,0
43,1
60,0
56,1
60,1
45,0
46,1
38,1
54,0
59,1
39,1
60,1
57,1
46,0
60,0
35,1
52,0
60,1
60,1
46,1
54,0
57,1
60,0
57,1
59,0
43,0
57,1
60,1
38,1
60,0
57,1
59,1
45,0
48,1
60,1
60,1
46,0
46,0
32,0
60,1
53,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
38,0
52,0
60,1
56,0
38,0
60,1
60,1
60,0
60,0
60,0
60,1
55,0
31,1
60,1
60,1
53,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,0
60,1
60,1
52,0
46,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,0
60,0
56,0
60,1
56,0
60,1
60,1
60,1
60,1
60,1
60,0
57,1
60,0
60,1
60,0
57,0
60,0
43,0
48,0
57,1
40,0
35,0
60,1
60,0
60,1
37,0
60,0
60,1
60,0
60,1
60,0
60,0
35,1
60,1
60,1
60,1
25,1
57,0
45,1
59,1
60,0
50,1
60,1
60,1
60,0
60,0
48,1
60,1
60,1
39,0
55,0
60,1
60,1
60,1
60,1
35,0
60,0
47,1
60,0
60,1
60,0
60,1
60,1
60,1
60,1
60,0
60,0
32,0
49,1
60,1
58,1
42,1
60,1
60,0
43,1
60,0
60,0
54,1
60,1
47,1
48,0
54,0
60,1
51,1
39,1
35,0
60,0
60,0
59,1
60,1
59,0
60,0
58,0
37,0
50,0
60,0
60,1
52,0
60,0
60,1
47,0
60,1
60,0
58,0
55,0
59,1
60,1
49,1
57,1
60,1
60,1
48,0
60,1
60,1
60,1
55,0
31,0
60,1
56,1
35,0
55,1
60,1
31,0
37,1
60,1
60,1
60,1
56,1
60,1
58,1
60,1
49,1
49,1
51,0
60,1
52,1
60,1
41,1
46,0
60,1
47,0
60,1
60,1
60,1
60,1
60,0
59,0
60,1
60,1
35,0
55,0
49,0
58,0
60,0
60,1
60,0
57,0
59,1
60,0
57,1
60,1
53,0
59,0
60,1
60,1
60,0
60,1
60,1
48,0
60,1
57,0
50,0
60,1
60,1
43,0
60,1
60,1
60,1
47,1
56,0
60,1
43,0
60,1
60,0
60,1
60,0
60,1
60,1
60,0
60,1
60,1
57,0
60,1
51,1
60,1
60,1
60,1
60,1
60,1
56,0
60,1
41,1
60,1
60,0
60,1
60,1
41,1
60,1
41,1
60,0
59,1
60,1
60,0
60,1
58,1
60,0
60,0
60,0
40,0
57,0
60,1
44,0
60,0
60,0
60,1
60,0
60,0
60,0
44,0
58,0
60,0
60,1
44,0
58,1
59,0
41,0
40,1
29,0
60,0
60,0
41,0
41,0
59,1
58,0
60,0
60,0
52,0
60,0
60,1
53,0
60,1
57,0
60,1
60,1
60,0
60,1
60,1
60,0
60,0
60,0
60,1
60,1
60,1
41,0
35,1
57,0
60,1
60,0
49,0
60,1
60,0
60,0
60,1
57,0
59,0
60,0
60,1
31,0
60,0
59,0
60,0
57,0
60,0
60,0
60,0
60,0
60,1
60,1
60,0
60,0
60,0
60,0
60,0
60,0
58,1
60,1
60,1
60,0
60,1
49,0
60,1
60,0
60,1
60,1
60,1
49,0
60,1
60,1
60,1
58,0
60,1
60,1
55,1
60,1
60,0
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,1
57,0
60,1
60,1
60,1
38,1
60,1
60,1
60,1
60,1
60,1
34,0
60,1
60,0
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,1
60,0
56,1
60,1
60,1
60,1
60,1
60,0
60,1
31,1
57,0
60,1
60,1
60,0
60,0
59,0
60,1
60,1
54,1
60,0
34,0
60,0
57,0
39,0
55,1
34,1
60,0
58,1
51,0
55,1
48,1
60,1
27,0
60,1
60,1
60,0
39,0
60,1
60,1
55,0
52,0
54,0
60,1
57,0
60,0
58,0
60,1
60,1
60,0
60,1
57,0
38,1
56,1
60,0
60,0
60,0
60,1
54,0
60,0
60,0
57,0
35,1
60,0
42,0
41,0
60,0
60,0
45,1
60,1
60,1
55,1
60,1
57,0
60,1
34,0
59,0
60,1
60,1
60,0
58,0
60,1
60,1
60,0
60,1
60,0
60,1
60,1
60,0
39,1
43,1
60,0
60,1
34,0
60,1
60,1
60,1
60,0
60,0
60,1
60,1
48,0
36,0
49,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
52,1
60,0
60,1
60,1
56,0
59,0
55,0
60,1
53,1
55,0
60,0
59,0
60,1
60,0
31,0
57,0
41,0
36,0
60,1
60,1
60,1
56,1
32,1
60,0
60,1
60,1
34,1
49,0
47,1
38,0
38,1
60,0
60,1
60,1
60,1
60,0
52,1
60,0
60,0
60,1
60,1
53,0
60,1
60,1
60,1
60,1
60,1
56,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
41,0
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,0
60,0
60,1
60,0
60,1
60,1
60,1
60,1
30,0
60,1
60,0
59,0
60,1
60,1
60,1
60,1
60,0
59,1
59,1
60,0
60,1
60,1
59,1
60,1
60,0
43,1
60,1
59,0
60,0
60,1
51,0
60,1
44,0
35,0
44,0
60,0
53,1
57,1
60,0
42,0
45,0
54,0
60,1
60,1
46,0
60,0
60,1
56,0
60,1
60,1
36,0
59,1
60,1
33,1
32,0
60,1
60,1
48,0
56,1
60,1
60,0
60,1
60,1
49,0
56,1
60,0
60,0
57,0
60,1
53,0
32,0
60,1
50,0
57,1
60,1
60,1
60,1
40,1
60,0
60,1
60,0
57,1
60,1
58,0
60,1
46,0
60,1
39,0
60,1
60,1
60,0
60,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
59,0
60,0
60,1
60,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
59,0
60,1
60,1
60,0
46,0
60,1
60,1
60,0
60,0
60,1
60,0
60,1
60,0
60,1
60,1
60,0
60,1
60,1
60,1
60,0
60,0
59,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,0
60,1
57,0
60,0
56,0
60,0
57,0
60,1
60,1
60,1
54,0
60,0
56,0
54,0
38,0
60,0
60,1
57,0
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
56,0
60,1
55,0
60,0
56,0
60,1
60,1
60,1
60,0
53,0
60,1
60,0
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,1
60,1
43,1
31,1
41,0
60,0
34,1
54,0
60,0
60,1
60,1
60,1
60,1
60,1
59,0
60,1
49,1
58,1
60,1
60,1
60,0
60,0
59,1
60,0
60,0
60,1
60,1
60,1
60,1
60,1
57,0
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,1
60,1
54,1
60,1
60,1
60,1
60,1
60,1
60,1
51,1
54,1
42,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
35,0
60,1
57,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
56,1
60,0
39,0
60,1
60,1
60,1
60,1
60,0
60,1
60,1
60,1
60,0
60,0
60,0
60,1
60,0
60,1
60,1
56,0
60,1
56,0
60,1
50,0
60,1
60,1
31,0
60,1
60,1
60,1
60,1
57,0
60,1
42,0
60,1
60,0
60,1
60,1
59,0
60,1
60,0
60,0
60,1
60,1
57,1
60,1
60,1
60,1
39,0
60,1
60,1
57,0
47,0
60,1
46,0
60,1
60,0
60,1
60,0
43,0
60,1
36,0
60,1
60,0
60,1
60,0
60,1
49,1
60,0
60,0
60,1
53,1
52,0
60,0
40,1
60,0
60,1
60,1
60,0
59,1
59,1
60,1
57,1
60,1
32,1
44,0
56,1
60,0
60,1
56,1
47,0
59,0
50,0
59,0
60,1
60,1
60,1
60,1
57,0
60,0
60,0
60,0
49,0
60,1
30,0
57,0
49,1
59,0
54,0
34,1
60,1
55,1
57,0
60,0
60,1
56,1
59,0
53,0
60,1
60,0
51,0
57,0
42,0
57,1
59,1
41,0
60,1
29,0
43,0
59,1
46,0
38,0
37,0
60,0
43,0
60,0
60,1
60,0
54,0
59,0
60,1
50,0
39,0
60,0
50,0
50,0
60,1
60,1
50,0
59,0
56,0
45,0
58,1
60,1
60,1
48,1
48,0
57,0
30,1
60,1
35,0
58,1
60,1
60,1
43,0
36,1
60,1
34,0
60,0
60,1
59,0
37,0
60,1
60,0
41,0
49,1
60,1
60,1
53,0
60,1
54,0
51,0
60,0
60,1
50,0
60,0
60,0
60,0
32,1
51,0
53,1
57,0
44,0
60,0
60,1
59,1
58,1
60,0
60,0
52,1
60,1
58,0
57,0
52,0
60,1
60,0
44,1
60,1
47,1
55,1
37,0
45,0
34,1
59,0
60,1
60,1
60,0
49,0
34,0
60,0
45,0
60,1
50,0
60,1
47,0
60,0
60,1
28,0
58,1
45,1
60,0
60,0
57,1
42,0
60,1
52,0
60,1
56,0
36,1
45,0
56,0
60,0
60,0
36,0
59,0
56,0
39,1
44,0
60,0
60,0
60,0
58,0
50,1
53,0
46,0
60,1
55,1
49,1
57,1
57,0
60,1
55,0
54,0
60,0
50,1
48,0
35,1
60,1
46,1
58,0
58,0
56,1
54,0
45,0
60,1
57,1
60,1
49,0
59,0
30,1
60,0
49,1
59,1
55,1
35,0
60,1
60,1
60,1
60,1
48,0
47,1
60,1
44,0
58,0
60,0
60,1
34,0
52,0
44,0
60,1
60,1
37,0
59,0
60,1
36,0
60,0
33,1
53,1
45,0
60,0
58,0
60,0
60,1
59,0
60,1
60,1
60,1
60,0
60,1
57,0
56,0
60,0
56,1
60,1
60,0
35,1
35,0
54,0
47,0
60,0
50,1
34,1
60,1
59,1
57,0
45,0
60,1
51,0
38,0
60,1
56,0
58,1
46,0
59,0
60,1
60,1
34,0
60,0
41,0
57,0
60,0
57,1
60,1
60,0
49,1
47,0
60,1
58,1
57,0
60,0
60,0
57,0
41,1
55,0
37,0
51,0
31,0
54,0
54,0
57,0
39,0
60,1
59,0
60,0
60,0
60,1
60,1
44,0
60,1
60,0
25,0
60,1
45,0
60,0
60,1
48,1
60,0
60,0
60,1
60,1
49,0
59,1
60,0
51,0
60,0
45,0
58,0
60,0
53,0
31,0
38,0
60,1
60,0
60,0
60,0
60,1
48,0
60,1
60,1
60,0
26,0
60,1
60,0
26,0
54,0
60,1
60,1
60,1
27,0
57,0
43,1
59,0
60,1
60,1
60,1
60,0
60,0
60,1
60,1
60,0
31,0
57,0
60,0
60,1
60,1
60,0
39,0
60,1
54,0
60,1
54,1
60,1
50,1
60,1
57,1
60,0
60,1
60,1
60,1
60,0
60,0
60,1
43,0
60,1
60,1
57,1
57,1
57,1
54,0
57,1
45,1
31,0
25,0
60,1
37,0
60,0
58,1
58,0
58,1
60,1
60,1
60,1
55,0
60,1
60,0
59,0
60,1
45,0
47,0
60,0
60,0
47,0
33,1
60,1
34,0
60,1
45,0
60,1
60,1
59,1
60,1
58,0
60,0
60,0
60,0
60,1
31,0
52,0
60,1
59,1
60,1
60,1
60,1
56,1
41,1
60,0
58,0
54,0
60,1
55,0
55,1
60,0
51,1
56,1
60,0
60,0
60,1
60,0
60,0
60,0
36,0
52,1
60,0
32,0
57,1
60,1
53,0
59,0
60,0
46,0
57,0
55,0
39,1
60,0
60,0
35,0
56,0
59,0
49,0
54,1
60,0
53,0
60,1
56,1
59,0
60,0
44,0
55,1
23,0
60,1
47,0
60,1
60,1
58,1
46,0
38,1
59,1
46,0
48,0
56,1
42,0
32,0
40,0
27,0
60,0
60,1
46,0
60,0
46,0
29,0
53,0
53,0
46,0
59,0
34,0
44,0
60,0
60,0
60,0
59,0
60,0
40,0
59,1
60,0
36,0
60,0
60,1
60,1
59,0
46,0
56,0
52,0
60,0
56,1
60,1
56,1
39,1
38,0
49,1
39,1
52,1
56,0
60,1
60,0
60,0
50,0
59,0
47,1
35,0
36,0
60,1
36,1
31,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
59,0
49,0
47,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
44,0
59,0
42,0
53,0
55,1
43,0
58,0
55,0
59,0
60,1
54,0
42,0
52,0
60,0
54,0
53,0
36,0
51,1
55,1
45,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
34,0
48,0
60,0
60,0
42,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
59,0
60,0
47,0
42,0
32,0
60,1
60,0
57,1
60,0
60,0
60,1
55,0
43,1
60,0
60,1
58,0
52,0
57,0
44,0
45,0
60,0
36,1
60,0
59,1
54,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,0
43,0
30,1
36,1
45,0
29,0
33,1
60,1
42,0
51,0
57,1
53,0
60,0
60,0
38,0
60,1
60,1
60,1
60,1
60,1
60,1
56,0
60,0
52,0
54,1
47,0
31,1
46,1
47,0
42,0
58,0
30,0
43,1
39,1
44,0
51,0
60,0
35,0
43,0
30,1
32,0
41,0
53,0
51,0
56,0
57,0
59,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
39,0
60,0
50,1
27,0
55,0
32,0
52,0
60,0
60,1
60,1
59,0
60,0
60,0
60,0
60,0
60,0
48,0
60,1
33,0
59,0
59,1
39,0
41,0
55,1
31,1
45,1
34,0
54,0
41,1
35,0
60,0
58,0
47,1
50,0
60,0
60,1
57,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
46,0
38,0
43,1
60,1
58,1
52,1
60,0
52,1
43,0
40,0
60,1
60,0
46,0
60,1
60,1
60,0
55,0
59,0
60,0
60,0
40,1
60,0
33,0
54,0
49,0
56,0
38,0
47,1
60,0
58,0
48,0
54,0
56,0
52,0
60,1
60,1
42,0
60,0
60,1
60,1
55,0
55,0
32,0
60,0
59,0
60,1
50,0
60,1
44,0
39,0
60,1
52,1
39,0
60,1
60,1
43,0
60,1
60,1
60,1
60,0
60,0
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,0
59,0
60,0
60,0
47,1
60,0
60,0
60,0
53,0
59,0
52,0
57,0
57,1
59,0
36,1
54,0
60,0
60,1
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,1
60,1
60,0
42,0
60,0
60,0
60,1
60,1
59,1
60,1
60,1
57,1
60,1
60,1
60,1
60,1
60,1
59,1
60,1
60,1
60,0
60,0
60,1
35,0
42,1
60,0
49,1
47,1
60,1
60,1
60,0
35,1
53,0
60,0
45,0
60,0
39,0
33,1
55,1
45,0
60,0
60,0
60,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
54,1
33,0
57,0
60,0
57,0
52,0
60,0
22,1
60,1
55,1
58,0
42,0
48,1
56,1
44,1
60,1
60,1
60,1
60,1
56,0
60,1
51,1
45,1
55,0
53,1
46,0
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,0
60,1
59,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,1
60,1
60,1
58,1
60,1
45,1
55,1
36,1
51,1
37,0
50,0
35,0
59,1
60,1
60,1
59,1
59,1
59,1
59,1
60,0
47,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
53,0
60,1
60,1
60,1
60,1
60,1
60,0
60,1
60,1
60,0
60,0
60,0
60,0
43,0
60,1
60,1
60,1
60,1
60,1
60,1
36,1
47,0
45,0
60,0
35,0
35,0
47,0
60,1
60,1
49,1
52,0
56,1
59,0
40,1
37,0
60,0
60,1
48,0
60,0
28,0
57,0
46,0
60,1
38,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,1
54,1
59,0
59,0
60,0
60,1
60,1
60,1
60,1
60,1
60,1
43,1
60,0
60,1
60,1
60,0
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
60,1
